journal,journal_id,discipline,journal_type,year,issue,issue_label,expected,exists,article_count,missing_title_count,missing_authors_count,missing_year_or_issue_count,missing_abstract_count,missing_source_url_count,issue_public_status
当代世界,174,政治学,CSSCI,2018,6,2018年第6期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2018,7,2018年第7期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2018,8,2018年第8期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2018,9,2018年第9期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2018,10,2018年第10期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2018,11,2018年第11期,True,True,1,1,0,0,1,0,found
当代世界,174,政治学,CSSCI,2018,12,2018年第12期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2019,1,2019年第1期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2019,2,2019年第2期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2019,3,2019年第3期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2019,4,2019年第4期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2019,5,2019年第5期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2019,6,2019年第6期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2019,7,2019年第7期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2019,8,2019年第8期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2019,9,2019年第9期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2019,10,2019年第10期,True,True,1,1,0,0,1,0,found
当代世界,174,政治学,CSSCI,2019,11,2019年第11期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2019,12,2019年第12期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2020,1,2020年第1期,True,True,1,1,0,0,1,0,found
当代世界,174,政治学,CSSCI,2020,2,2020年第2期,True,True,2,2,0,0,2,0,found
当代世界,174,政治学,CSSCI,2020,3,2020年第3期,True,True,1,1,0,0,1,0,found
当代世界,174,政治学,CSSCI,2020,4,2020年第4期,True,True,1,1,0,0,1,0,found
当代世界,174,政治学,CSSCI,2020,5,2020年第5期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2020,6,2020年第6期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2020,7,2020年第7期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2020,8,2020年第8期,True,True,2,2,0,0,2,0,found
当代世界,174,政治学,CSSCI,2020,9,2020年第9期,True,True,1,1,0,0,1,0,found
当代世界,174,政治学,CSSCI,2020,10,2020年第10期,True,True,1,1,0,0,1,0,found
当代世界,174,政治学,CSSCI,2020,11,2020年第11期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2020,12,2020年第12期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2021,1,2021年第1期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2021,2,2021年第2期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2021,3,2021年第3期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2021,4,2021年第4期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2021,5,2021年第5期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2021,6,2021年第6期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2021,7,2021年第7期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2021,8,2021年第8期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2021,9,2021年第9期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2021,10,2021年第10期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2021,11,2021年第11期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2021,12,2021年第12期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2022,1,2022年第1期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2022,2,2022年第2期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2022,3,2022年第3期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2022,4,2022年第4期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2022,5,2022年第5期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2022,6,2022年第6期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2022,7,2022年第7期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2022,8,2022年第8期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2022,9,2022年第9期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2022,10,2022年第10期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2022,11,2022年第11期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2022,12,2022年第12期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2023,1,2023年第1期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2023,2,2023年第2期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2023,3,2023年第3期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2023,4,2023年第4期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2023,5,2023年第5期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2023,6,2023年第6期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2023,7,2023年第7期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2023,8,2023年第8期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2023,9,2023年第9期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2023,10,2023年第10期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2023,11,2023年第11期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2023,12,2023年第12期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2024,1,2024年第1期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2024,2,2024年第2期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2024,3,2024年第3期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2024,4,2024年第4期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2024,5,2024年第5期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2024,6,2024年第6期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2024,7,2024年第7期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2024,8,2024年第8期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2024,9,2024年第9期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2024,10,2024年第10期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2024,11,2024年第11期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2024,12,2024年第12期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2025,1,2025年第1期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2025,2,2025年第2期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2025,3,2025年第3期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2025,4,2025年第4期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2025,5,2025年第5期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2025,6,2025年第6期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2025,7,2025年第7期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2025,8,2025年第8期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2025,9,2025年第9期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2025,10,2025年第10期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2025,11,2025年第11期,True,False,0,0,0,0,0,0,not_found_in_public_sources
当代世界,174,政治学,CSSCI,2025,12,2025年第12期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2000,1,2000年第1期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2000,2,2000年第2期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2000,3,2000年第3期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2000,4,2000年第4期,True,True,1,1,0,0,1,0,found
和平与发展,175,政治学,CSSCI,2000,5,2000年第5期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2000,6,2000年第6期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2001,1,2001年第1期,True,True,1,1,0,0,1,0,found
和平与发展,175,政治学,CSSCI,2001,2,2001年第2期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2001,3,2001年第3期,True,True,1,1,0,0,1,0,found
和平与发展,175,政治学,CSSCI,2001,4,2001年第4期,True,True,2,2,0,0,2,0,found
和平与发展,175,政治学,CSSCI,2001,5,2001年第5期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2001,6,2001年第6期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2002,1,2002年第1期,True,True,7,7,0,0,7,0,found
和平与发展,175,政治学,CSSCI,2002,2,2002年第2期,True,True,3,3,0,0,3,0,found
和平与发展,175,政治学,CSSCI,2002,3,2002年第3期,True,True,7,7,0,0,7,0,found
和平与发展,175,政治学,CSSCI,2002,4,2002年第4期,True,True,3,3,0,0,3,0,found
和平与发展,175,政治学,CSSCI,2002,5,2002年第5期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2002,6,2002年第6期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2003,1,2003年第1期,True,True,2,2,0,0,2,0,found
和平与发展,175,政治学,CSSCI,2003,2,2003年第2期,True,True,2,2,0,0,2,0,found
和平与发展,175,政治学,CSSCI,2003,3,2003年第3期,True,True,2,2,0,0,2,0,found
和平与发展,175,政治学,CSSCI,2003,4,2003年第4期,True,True,1,1,0,0,1,0,found
和平与发展,175,政治学,CSSCI,2003,5,2003年第5期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2003,6,2003年第6期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2004,1,2004年第1期,True,True,4,4,0,0,4,0,found
和平与发展,175,政治学,CSSCI,2004,2,2004年第2期,True,True,3,3,0,0,3,0,found
和平与发展,175,政治学,CSSCI,2004,3,2004年第3期,True,True,1,1,0,0,1,0,found
和平与发展,175,政治学,CSSCI,2004,4,2004年第4期,True,True,3,3,0,0,3,0,found
和平与发展,175,政治学,CSSCI,2004,5,2004年第5期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2004,6,2004年第6期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2005,1,2005年第1期,True,True,3,3,0,0,3,0,found
和平与发展,175,政治学,CSSCI,2005,2,2005年第2期,True,True,2,2,0,0,2,0,found
和平与发展,175,政治学,CSSCI,2005,3,2005年第3期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2005,4,2005年第4期,True,True,2,2,0,0,2,0,found
和平与发展,175,政治学,CSSCI,2005,5,2005年第5期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2005,6,2005年第6期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2006,1,2006年第1期,True,True,2,2,0,0,2,0,found
和平与发展,175,政治学,CSSCI,2006,2,2006年第2期,True,True,3,3,0,0,3,0,found
和平与发展,175,政治学,CSSCI,2006,3,2006年第3期,True,True,4,4,0,0,4,0,found
和平与发展,175,政治学,CSSCI,2006,4,2006年第4期,True,True,1,1,0,0,1,0,found
和平与发展,175,政治学,CSSCI,2006,5,2006年第5期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2006,6,2006年第6期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2007,1,2007年第1期,True,True,2,2,0,0,2,0,found
和平与发展,175,政治学,CSSCI,2007,2,2007年第2期,True,True,1,1,0,0,1,0,found
和平与发展,175,政治学,CSSCI,2007,3,2007年第3期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2007,4,2007年第4期,True,True,1,1,0,0,1,0,found
和平与发展,175,政治学,CSSCI,2007,5,2007年第5期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2007,6,2007年第6期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2008,1,2008年第1期,True,True,2,2,0,0,2,0,found
和平与发展,175,政治学,CSSCI,2008,2,2008年第2期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2008,3,2008年第3期,True,True,1,1,0,0,1,0,found
和平与发展,175,政治学,CSSCI,2008,4,2008年第4期,True,True,2,2,0,0,2,0,found
和平与发展,175,政治学,CSSCI,2008,5,2008年第5期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2008,6,2008年第6期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2009,1,2009年第1期,True,True,2,2,0,0,2,0,found
和平与发展,175,政治学,CSSCI,2009,2,2009年第2期,True,True,1,1,0,0,1,0,found
和平与发展,175,政治学,CSSCI,2009,3,2009年第3期,True,True,5,5,0,0,5,0,found
和平与发展,175,政治学,CSSCI,2009,4,2009年第4期,True,True,2,2,0,0,2,0,found
和平与发展,175,政治学,CSSCI,2009,5,2009年第5期,True,True,2,2,0,0,2,0,found
和平与发展,175,政治学,CSSCI,2009,6,2009年第6期,True,True,5,5,0,0,5,0,found
和平与发展,175,政治学,CSSCI,2010,1,2010年第1期,True,True,3,3,0,0,3,0,found
和平与发展,175,政治学,CSSCI,2010,2,2010年第2期,True,True,2,2,0,0,2,0,found
和平与发展,175,政治学,CSSCI,2010,3,2010年第3期,True,True,2,2,0,0,2,0,found
和平与发展,175,政治学,CSSCI,2010,4,2010年第4期,True,True,4,4,0,0,4,0,found
和平与发展,175,政治学,CSSCI,2010,5,2010年第5期,True,True,1,1,0,0,1,0,found
和平与发展,175,政治学,CSSCI,2010,6,2010年第6期,True,True,3,3,0,0,3,0,found
和平与发展,175,政治学,CSSCI,2011,1,2011年第1期,True,True,1,1,0,0,1,0,found
和平与发展,175,政治学,CSSCI,2011,2,2011年第2期,True,True,4,4,0,0,4,0,found
和平与发展,175,政治学,CSSCI,2011,3,2011年第3期,True,True,3,3,0,0,3,0,found
和平与发展,175,政治学,CSSCI,2011,4,2011年第4期,True,True,3,3,0,0,3,0,found
和平与发展,175,政治学,CSSCI,2011,5,2011年第5期,True,True,1,1,0,0,1,0,found
和平与发展,175,政治学,CSSCI,2011,6,2011年第6期,True,True,3,3,0,0,3,0,found
和平与发展,175,政治学,CSSCI,2012,1,2012年第1期,True,True,3,3,0,0,3,0,found
和平与发展,175,政治学,CSSCI,2012,2,2012年第2期,True,True,1,1,0,0,1,0,found
和平与发展,175,政治学,CSSCI,2012,3,2012年第3期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2012,4,2012年第4期,True,True,5,5,0,0,5,0,found
和平与发展,175,政治学,CSSCI,2012,5,2012年第5期,True,True,7,7,0,0,7,0,found
和平与发展,175,政治学,CSSCI,2012,6,2012年第6期,True,True,2,2,0,0,2,0,found
和平与发展,175,政治学,CSSCI,2013,1,2013年第1期,True,True,2,2,0,0,2,0,found
和平与发展,175,政治学,CSSCI,2013,2,2013年第2期,True,True,1,1,0,0,1,0,found
和平与发展,175,政治学,CSSCI,2013,3,2013年第3期,True,True,2,2,0,0,2,0,found
和平与发展,175,政治学,CSSCI,2013,4,2013年第4期,True,True,1,1,0,0,1,0,found
和平与发展,175,政治学,CSSCI,2013,5,2013年第5期,True,True,2,2,0,0,2,0,found
和平与发展,175,政治学,CSSCI,2013,6,2013年第6期,True,True,2,2,0,0,2,0,found
和平与发展,175,政治学,CSSCI,2014,1,2014年第1期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2014,2,2014年第2期,True,True,3,3,0,0,3,0,found
和平与发展,175,政治学,CSSCI,2014,3,2014年第3期,True,True,2,2,0,0,2,0,found
和平与发展,175,政治学,CSSCI,2014,4,2014年第4期,True,True,1,1,0,0,1,0,found
和平与发展,175,政治学,CSSCI,2014,5,2014年第5期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2014,6,2014年第6期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2015,1,2015年第1期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2015,2,2015年第2期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2015,3,2015年第3期,True,True,2,2,0,0,2,0,found
和平与发展,175,政治学,CSSCI,2015,4,2015年第4期,True,True,4,4,0,0,4,0,found
和平与发展,175,政治学,CSSCI,2015,5,2015年第5期,True,True,2,2,0,0,2,0,found
和平与发展,175,政治学,CSSCI,2015,6,2015年第6期,True,True,1,1,0,0,1,0,found
和平与发展,175,政治学,CSSCI,2016,1,2016年第1期,True,True,3,3,0,0,3,0,found
和平与发展,175,政治学,CSSCI,2016,2,2016年第2期,True,True,2,2,0,0,2,0,found
和平与发展,175,政治学,CSSCI,2016,3,2016年第3期,True,True,4,4,0,0,4,0,found
和平与发展,175,政治学,CSSCI,2016,4,2016年第4期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2016,5,2016年第5期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2016,6,2016年第6期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2017,1,2017年第1期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2017,2,2017年第2期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2017,3,2017年第3期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2017,4,2017年第4期,True,True,1,1,0,0,1,0,found
和平与发展,175,政治学,CSSCI,2017,5,2017年第5期,True,True,2,2,0,0,2,0,found
和平与发展,175,政治学,CSSCI,2017,6,2017年第6期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2018,1,2018年第1期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2018,2,2018年第2期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2018,3,2018年第3期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2018,4,2018年第4期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2018,5,2018年第5期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2018,6,2018年第6期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2019,1,2019年第1期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2019,2,2019年第2期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2019,3,2019年第3期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2019,4,2019年第4期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2019,5,2019年第5期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2019,6,2019年第6期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2020,1,2020年第1期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2020,2,2020年第2期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2020,3,2020年第3期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2020,4,2020年第4期,True,True,1,1,0,0,1,0,found
和平与发展,175,政治学,CSSCI,2020,5,2020年第5期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2020,6,2020年第6期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2021,1,2021年第1期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2021,2,2021年第2期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2021,3,2021年第3期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2021,4,2021年第4期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2021,5,2021年第5期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2021,6,2021年第6期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2022,1,2022年第1期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2022,2,2022年第2期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2022,3,2022年第3期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2022,4,2022年第4期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2022,5,2022年第5期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2022,6,2022年第6期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2023,1,2023年第1期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2023,2,2023年第2期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2023,3,2023年第3期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2023,4,2023年第4期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2023,5,2023年第5期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2023,6,2023年第6期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2024,1,2024年第1期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2024,2,2024年第2期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2024,3,2024年第3期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2024,4,2024年第4期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2024,5,2024年第5期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2024,6,2024年第6期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2025,1,2025年第1期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2025,2,2025年第2期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2025,3,2025年第3期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2025,4,2025年第4期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2025,5,2025年第5期,True,False,0,0,0,0,0,0,not_found_in_public_sources
和平与发展,175,政治学,CSSCI,2025,6,2025年第6期,True,False,0,0,0,0,0,0,not_found_in_public_sources
中国评论,176,政治学,CSSCI,2003,1,2003年第1期,True,True,14,14,0,0,14,0,found
中国评论,176,政治学,CSSCI,2003,2,2003年第2期,True,True,11,11,0,0,11,0,found
中国评论,176,政治学,CSSCI,2003,3,2003年第3期,True,True,14,14,0,0,14,0,found
中国评论,176,政治学,CSSCI,2003,4,2003年第4期,True,True,12,12,0,0,12,0,found
中国评论,176,政治学,CSSCI,2003,5,2003年第5期,True,True,9,9,0,0,9,0,found
中国评论,176,政治学,CSSCI,2003,6,2003年第6期,True,False,0,0,0,0,0,0,not_found_in_public_sources
中国评论,176,政治学,CSSCI,2003,7,2003年第7期,True,False,0,0,0,0,0,0,not_found_in_public_sources
中国评论,176,政治学,CSSCI,2003,8,2003年第8期,True,False,0,0,0,0,0,0,not_found_in_public_sources
中国评论,176,政治学,CSSCI,2003,9,2003年第9期,True,False,0,0,0,0,0,0,not_found_in_public_sources
中国评论,176,政治学,CSSCI,2003,10,2003年第10期,True,False,0,0,0,0,0,0,not_found_in_public_sources
中国评论,176,政治学,CSSCI,2003,11,2003年第11期,True,False,0,0,0,0,0,0,not_found_in_public_sources
中国评论,176,政治学,CSSCI,2003,12,2003年第12期,True,False,0,0,0,0,0,0,not_found_in_public_sources
